node_id,pos_x,pos_y,battery,label
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,240.0,377.0,95,0
1,331.47,471.54,87,0
2,242.0,375.0,95,0
1,335.89,469.93,87,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,241.0,376.0,95,0
1,336.01,470.82,87,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,241.0,378.0,95,0
1,334.8,467.39,87,0
2,50.0,50.0,15,1
2,240.0,377.0,95,0
1,334.36,469.56,87,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,237.0,377.0,95,0
1,331.19,471.24,87,0
2,240.0,374.0,95,0
1,328.38,472.99,87,0
2,50.0,50.0,15,1
2,243.0,373.0,95,0
2,50.0,50.0,15,1
1,324.87,477.94,87,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,245.0,370.0,95,0
1,327.23,474.6,87,0
2,243.0,371.0,95,0
1,325.9,475.41,87,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,245.0,373.0,95,0
1,325.14,476.68,86,0
2,245.0,372.0,95,0
1,328.67,478.34,86,0
2,50.0,50.0,15,1
2,244.0,369.0,95,0
2,50.0,50.0,15,1
1,327.59,478.79,86,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,244.0,368.0,95,0
1,326.52,478.19,86,0
2,243.0,367.0,95,0
2,50.0,50.0,15,1
1,331.01,476.76,86,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,243.0,367.0,95,0
1,330.91,477.9,86,0
2,245.0,369.0,95,0
1,328.69,480.22,86,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,247.0,368.0,95,0
1,331.55,476.96,86,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,249.0,371.0,95,0
1,334.17,480.44,85,0
2,50.0,50.0,15,1
2,252.0,371.0,95,0
1,332.54,477.17,84,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,255.0,373.0,95,0
1,334.25,473.61,84,0
2,255.0,375.0,95,0
1,336.4,469.92,84,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,258.0,377.0,95,0
1,338.12,469.51,84,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,261.0,374.0,95,0
1,336.89,472.32,84,0
2,263.0,373.0,95,0
1,338.59,475.61,84,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,266.0,374.0,95,0
1,338.23,476.93,84,0
2,269.0,375.0,95,0
1,337.6,481.07,84,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,266.0,378.0,95,0
1,335.47,484.95,83,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,267.0,380.0,95,0
1,333.58,485.42,83,0
2,50.0,50.0,15,1
2,269.0,381.0,95,0
1,330.09,485.13,83,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,329.58,487.01,83,0
2,266.0,379.0,95,0
1,329.47,485.23,83,0
2,268.0,376.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,268.0,377.0,95,0
1,334.46,489.68,83,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,339.03,488.43,83,0
2,271.0,377.0,95,0
2,50.0,50.0,15,1
1,337.5,489.58,83,0
2,270.0,379.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,338.47,493.96,83,0
2,270.0,381.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,341.82,490.07,83,0
2,268.0,379.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,339.15,486.19,83,0
2,268.0,380.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,335.57,488.18,83,0
2,269.0,382.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,335.66,484.68,83,0
2,272.0,385.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,332.62,489.36,83,0
2,275.0,386.0,95,0
2,50.0,50.0,15,1
1,336.32,488.26,83,0
2,50.0,50.0,15,1
2,275.0,385.0,95,0
2,50.0,50.0,15,1
1,338.51,492.01,83,0
2,50.0,50.0,15,1
2,274.0,384.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,337.19,488.57,83,0
2,276.0,386.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,340.21,490.92,83,0
2,277.0,389.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,338.88,495.92,83,0
2,276.0,386.0,95,0
2,50.0,50.0,15,1
1,338.88,494.55,83,0
2,50.0,50.0,15,1
2,276.0,389.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,335.5,498.1,83,0
2,279.0,390.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,334.02,500.9,83,0
2,282.0,389.0,95,0
2,50.0,50.0,15,1
1,331.27,500.44,83,0
2,50.0,50.0,15,1
2,279.0,392.0,95,0
2,50.0,50.0,15,1
1,330.45,504.73,83,0
2,50.0,50.0,15,1
2,277.0,394.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,335.32,508.68,83,0
2,280.0,393.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,336.98,505.95,83,0
2,279.0,394.0,95,0
2,50.0,50.0,15,1
1,341.14,510.4,83,0
2,50.0,50.0,15,1
2,280.0,391.0,95,0
2,50.0,50.0,15,1
1,342.11,513.5,83,0
2,50.0,50.0,15,1
2,278.0,388.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,340.67,515.73,83,0
2,280.0,387.0,95,0
2,50.0,50.0,15,1
1,341.59,515.78,83,0
2,50.0,50.0,15,1
2,278.0,389.0,95,0
2,50.0,50.0,15,1
1,339.14,513.6,83,0
2,50.0,50.0,15,1
2,277.0,386.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,341.1,516.55,83,0
2,274.0,386.0,95,0
2,50.0,50.0,15,1
1,343.71,521.39,83,0
2,50.0,50.0,15,1
2,277.0,389.0,95,0
2,50.0,50.0,15,1
1,341.89,519.0,83,0
2,50.0,50.0,15,1
2,279.0,387.0,95,0
2,50.0,50.0,15,1
1,338.48,523.39,83,0
2,50.0,50.0,15,1
2,279.0,387.0,95,0
2,50.0,50.0,15,1
1,342.38,526.44,83,0
2,50.0,50.0,15,1
2,280.0,389.0,95,0
2,50.0,50.0,15,1
1,345.29,523.78,83,0
2,50.0,50.0,15,1
2,277.0,387.0,95,0
2,50.0,50.0,15,1
1,347.1,524.45,83,0
2,50.0,50.0,15,1
2,277.0,388.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,344.36,521.04,83,0
2,280.0,390.0,95,0
2,50.0,50.0,15,1
1,348.27,522.28,83,0
2,50.0,50.0,15,1
2,279.0,390.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,349.64,519.51,83,0
2,282.0,388.0,95,0
2,50.0,50.0,15,1
1,351.59,522.57,83,0
2,50.0,50.0,15,1
2,279.0,387.0,95,0
2,50.0,50.0,15,1
1,356.54,520.94,83,0
2,50.0,50.0,15,1
2,282.0,389.0,95,0
2,50.0,50.0,15,1
1,356.17,524.17,83,0
2,50.0,50.0,15,1
2,281.0,387.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,354.02,522.26,83,0
2,283.0,389.0,95,0
2,50.0,50.0,15,1
1,354.54,520.58,83,0
2,50.0,50.0,15,1
2,280.0,389.0,95,0
2,50.0,50.0,15,1
1,358.19,517.65,83,0
2,50.0,50.0,15,1
2,278.0,392.0,95,0
2,50.0,50.0,15,1
1,355.3,515.21,83,0
2,50.0,50.0,15,1
2,281.0,389.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,353.42,518.91,83,0
2,279.0,389.0,95,0
2,50.0,50.0,15,1
1,354.33,519.54,83,0
2,50.0,50.0,15,1
2,276.0,389.0,95,0
2,50.0,50.0,15,1
1,354.36,516.2,83,0
2,50.0,50.0,15,1
2,279.0,387.0,95,0
2,50.0,50.0,15,1
1,352.01,515.11,83,0
2,50.0,50.0,15,1
2,280.0,385.0,95,0
2,50.0,50.0,15,1
1,355.33,517.68,83,0
2,50.0,50.0,15,1
2,282.0,388.0,95,0
2,50.0,50.0,15,1
1,359.3,514.74,83,0
2,50.0,50.0,15,1
2,281.0,388.0,95,0
2,50.0,50.0,15,1
1,360.35,516.88,83,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,278.0,390.0,95,0
2,50.0,50.0,15,1
1,362.98,514.09,83,0
2,281.0,392.0,95,0
2,50.0,50.0,15,1
1,367.15,512.55,83,0
2,50.0,50.0,15,1
2,280.0,392.0,95,0
2,50.0,50.0,15,1
1,369.71,514.79,83,0
2,50.0,50.0,15,1
2,282.0,392.0,95,0
2,50.0,50.0,15,1
1,367.78,512.41,83,0
2,50.0,50.0,15,1
2,284.0,395.0,95,0
2,50.0,50.0,15,1
1,364.15,515.11,83,0
2,50.0,50.0,15,1
2,286.0,397.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,368.33,511.43,83,0
2,287.0,399.0,95,0
2,50.0,50.0,15,1
1,367.54,511.79,83,0
2,50.0,50.0,15,1
2,288.0,396.0,95,0
2,50.0,50.0,15,1
1,369.41,510.41,83,0
2,50.0,50.0,15,1
2,286.0,398.0,95,0
2,50.0,50.0,15,1
1,368.74,506.5,83,0
2,50.0,50.0,15,1
2,289.0,400.0,95,0
2,50.0,50.0,15,1
1,371.3,503.7,83,0
2,50.0,50.0,15,1
2,287.0,402.0,95,0
2,50.0,50.0,15,1
1,372.84,503.25,83,0
2,50.0,50.0,15,1
2,287.0,399.0,95,0
2,50.0,50.0,15,1
1,369.08,507.04,83,0
2,50.0,50.0,15,1
2,290.0,401.0,95,0
2,50.0,50.0,15,1
1,368.91,509.05,83,0
2,50.0,50.0,15,1
2,292.0,400.0,95,0
2,50.0,50.0,15,1
1,372.56,506.98,83,0
2,50.0,50.0,15,1
2,291.0,401.0,95,0
2,50.0,50.0,15,1
1,371.68,507.0,83,0
2,50.0,50.0,15,1
2,292.0,402.0,95,0
2,50.0,50.0,15,1
1,368.47,507.85,83,0
2,50.0,50.0,15,1
2,289.0,401.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,366.52,509.57,83,0
2,286.0,401.0,95,0
2,50.0,50.0,15,1
1,366.77,508.77,83,0
2,50.0,50.0,15,1
2,285.0,404.0,95,0
2,50.0,50.0,15,1
1,369.9,512.1,83,0
2,50.0,50.0,15,1
2,282.0,407.0,95,0
2,50.0,50.0,15,1
1,366.9,509.83,83,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,282.0,406.0,95,0
1,366.14,506.5,83,0
2,50.0,50.0,15,1
2,284.0,403.0,95,0
2,50.0,50.0,15,1
1,368.59,510.19,83,0
2,50.0,50.0,15,1
2,286.0,400.0,95,0
2,50.0,50.0,15,1
1,372.95,515.09,82,0
2,50.0,50.0,15,1
2,287.0,400.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,373.08,518.78,82,0
2,289.0,397.0,95,0
1,370.86,519.14,82,0
2,286.0,399.0,95,0
2,50.0,50.0,15,1
1,368.31,517.56,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,283.0,397.0,95,0
1,369.15,520.88,82,0
2,285.0,394.0,95,0
2,50.0,50.0,15,1
1,366.16,524.78,82,0
2,50.0,50.0,15,1
2,285.0,395.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,362.36,521.17,82,0
2,283.0,395.0,95,0
1,365.63,521.92,82,0
2,50.0,50.0,15,1
2,285.0,396.0,95,0
2,50.0,50.0,15,1
1,362.55,518.09,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,286.0,398.0,95,0
1,365.98,518.7,82,0
2,286.0,399.0,95,0
2,50.0,50.0,15,1
1,365.79,518.98,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,283.0,398.0,95,0
1,363.71,515.27,82,0
2,281.0,398.0,95,0
1,365.02,514.5,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,280.0,399.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,362.54,517.11,82,0
2,281.0,401.0,95,0
1,365.52,518.88,82,0
2,284.0,398.0,95,0
2,50.0,50.0,15,1
1,368.31,518.94,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,281.0,397.0,95,0
1,370.26,522.03,82,0
2,281.0,400.0,95,0
1,370.38,524.33,82,0
2,50.0,50.0,15,1
2,284.0,399.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,374.16,526.36,82,0
2,283.0,402.0,95,0
1,371.49,523.84,82,0
2,281.0,399.0,95,0
2,50.0,50.0,15,1
1,375.79,519.86,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,280.0,396.0,95,0
1,372.0,521.38,82,0
2,281.0,399.0,95,0
1,371.97,524.03,82,0
2,50.0,50.0,15,1
2,281.0,399.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,374.45,526.2,82,0
2,281.0,399.0,95,0
1,376.44,524.98,82,0
2,282.0,396.0,95,0
2,50.0,50.0,15,1
1,378.11,528.0,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,284.0,397.0,95,0
1,374.87,525.35,82,0
2,286.0,395.0,95,0
1,372.92,528.59,82,0
2,50.0,50.0,15,1
2,286.0,393.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,372.97,527.04,82,0
2,283.0,393.0,95,0
1,375.96,526.87,82,0
2,50.0,50.0,15,1
2,280.0,392.0,95,0
2,50.0,50.0,15,1
1,374.27,525.0,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,282.0,392.0,95,0
1,377.34,523.42,82,0
2,282.0,394.0,95,0
2,50.0,50.0,15,1
1,381.6,525.01,82,0
2,50.0,50.0,15,1
2,279.0,393.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,378.03,522.52,82,0
2,281.0,392.0,95,0
1,379.51,522.83,82,0
2,279.0,389.0,95,0
2,50.0,50.0,15,1
1,384.18,527.6,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,276.0,386.0,95,0
1,385.01,531.07,82,0
2,277.0,389.0,95,0
2,50.0,50.0,15,1
1,385.13,530.48,82,0
2,50.0,50.0,15,1
2,277.0,388.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,386.64,528.73,82,0
2,280.0,391.0,95,0
1,389.67,533.39,82,0
2,278.0,388.0,95,0
2,50.0,50.0,15,1
1,391.27,529.67,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,278.0,385.0,95,0
1,393.68,527.69,82,0
2,277.0,383.0,95,0
1,397.89,529.71,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,417.19,531.85,82,0
2,274.0,381.0,95,0
1,421.39,534.13,82,0
2,276.0,379.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,417.7,531.28,82,0
2,275.0,376.0,95,0
1,419.03,533.97,82,0
2,50.0,50.0,15,1
2,273.0,373.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,417.64,534.31,82,0
2,272.0,371.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,415.5,535.68,82,0
2,50.0,50.0,15,1
2,272.0,374.0,95,0
1,418.54,532.46,82,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,269.0,371.0,95,0
2,50.0,50.0,15,1
1,422.15,531.74,82,0
2,268.0,368.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,422.66,532.69,82,0
2,265.0,365.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,421.76,532.03,82,0
2,265.0,363.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,418.49,535.61,82,0
2,264.0,361.0,95,0
2,50.0,50.0,15,1
1,421.69,532.19,82,0
2,264.0,360.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,425.53,530.58,81,0
2,264.0,362.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,422.59,528.29,81,0
2,262.0,359.0,95,0
2,50.0,50.0,15,1
1,423.33,531.94,81,0
2,50.0,50.0,15,1
2,262.0,357.0,95,0
2,50.0,50.0,15,1
1,422.89,530.87,81,0
2,263.0,359.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,420.91,535.35,81,0
2,263.0,362.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,418.44,531.61,81,0
2,263.0,361.0,95,0
2,50.0,50.0,15,1
1,415.26,532.23,81,0
2,50.0,50.0,15,1
2,263.0,364.0,95,0
2,50.0,50.0,15,1
1,415.93,534.0,81,0
2,50.0,50.0,15,1
2,263.0,363.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,414.86,531.19,81,0
2,263.0,360.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,417.17,534.06,81,0
2,260.0,362.0,95,0
2,50.0,50.0,15,1
1,417.7,534.99,81,0
2,50.0,50.0,15,1
2,261.0,364.0,95,0
2,50.0,50.0,15,1
1,420.14,538.06,81,0
2,50.0,50.0,15,1
2,260.0,361.0,95,0
2,50.0,50.0,15,1
1,417.86,535.06,81,0
2,50.0,50.0,15,1
2,263.0,361.0,95,0
2,50.0,50.0,15,1
1,417.02,532.18,81,0
2,50.0,50.0,15,1
2,262.0,359.0,95,0
2,50.0,50.0,15,1
1,418.02,532.41,81,0
2,50.0,50.0,15,1
2,261.0,362.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,422.22,532.77,80,0
2,262.0,363.0,95,0
2,50.0,50.0,15,1
1,420.53,530.72,80,0
2,50.0,50.0,15,1
2,265.0,364.0,95,0
2,50.0,50.0,15,1
1,421.0,533.98,80,0
2,50.0,50.0,15,1
2,263.0,363.0,95,0
2,50.0,50.0,15,1
1,419.34,538.26,80,0
2,50.0,50.0,15,1
2,263.0,364.0,95,0
2,50.0,50.0,15,1
1,423.4,534.69,80,0
2,50.0,50.0,15,1
2,265.0,363.0,95,0
2,50.0,50.0,15,1
1,420.6,538.81,80,0
2,50.0,50.0,15,1
2,265.0,365.0,95,0
2,50.0,50.0,15,1
1,416.69,540.12,80,0
2,50.0,50.0,15,1
2,267.0,367.0,95,0
2,50.0,50.0,15,1
1,416.95,536.42,79,0
2,50.0,50.0,15,1
2,264.0,368.0,95,0
2,50.0,50.0,15,1
1,414.37,536.16,79,0
2,50.0,50.0,15,1
2,261.0,366.0,95,0
2,50.0,50.0,15,1
1,414.24,539.31,79,0
2,50.0,50.0,15,1
2,258.0,367.0,95,0
2,50.0,50.0,15,1
1,415.31,538.36,79,0
2,50.0,50.0,15,1
2,257.0,365.0,95,0
2,50.0,50.0,15,1
1,415.67,535.88,79,0
2,50.0,50.0,15,1
2,254.0,366.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,417.34,532.42,79,0
2,251.0,368.0,95,0
2,50.0,50.0,15,1
1,420.11,535.16,79,0
2,50.0,50.0,15,1
2,248.0,371.0,95,0
2,50.0,50.0,15,1
1,420.09,539.79,79,0
2,50.0,50.0,15,1
2,245.0,369.0,95,0
2,50.0,50.0,15,1
1,422.49,537.4,79,0
2,50.0,50.0,15,1
2,242.0,370.0,95,0
2,50.0,50.0,15,1
1,422.86,535.97,79,0
2,50.0,50.0,15,1
2,244.0,372.0,95,0
2,50.0,50.0,15,1
1,424.09,536.62,79,0
2,50.0,50.0,15,1
2,243.0,373.0,95,0
2,50.0,50.0,15,1
1,426.94,537.3,79,0
2,50.0,50.0,15,1
2,242.0,372.0,95,0
2,50.0,50.0,15,1
1,428.23,539.5,79,0
2,50.0,50.0,15,1
2,240.0,369.0,95,0
2,50.0,50.0,15,1
1,425.34,543.59,79,0
2,50.0,50.0,15,1
2,241.0,366.0,95,0
2,50.0,50.0,15,1
1,421.96,546.8,79,0
2,50.0,50.0,15,1
2,238.0,369.0,95,0
2,50.0,50.0,15,1
1,423.2,550.0,79,0
2,50.0,50.0,15,1
2,237.0,368.0,95,0
2,50.0,50.0,15,1
1,420.1,550.0,78,0
2,50.0,50.0,15,1
2,234.0,366.0,95,0
2,50.0,50.0,15,1
1,423.25,550.0,78,0
2,50.0,50.0,15,1
2,234.0,363.0,95,0
2,50.0,50.0,15,1
1,419.43,547.15,78,0
2,50.0,50.0,15,1
2,233.0,364.0,95,0
2,50.0,50.0,15,1
1,417.41,550.0,78,0
2,50.0,50.0,15,1
2,232.0,365.0,95,0
2,50.0,50.0,15,1
1,414.95,550.0,78,0
2,50.0,50.0,15,1
2,234.0,366.0,95,0
2,50.0,50.0,15,1
1,415.29,549.03,78,0
2,50.0,50.0,15,1
2,235.0,369.0,95,0
2,50.0,50.0,15,1
1,418.78,550.0,78,0
2,50.0,50.0,15,1
2,237.0,372.0,95,0
2,50.0,50.0,15,1
1,415.22,549.72,78,0
2,50.0,50.0,15,1
2,235.0,369.0,95,0
2,50.0,50.0,15,1
1,417.34,550.0,78,0
2,50.0,50.0,15,1
2,238.0,372.0,95,0
2,50.0,50.0,15,1
1,413.7,550.0,78,0
2,50.0,50.0,15,1
2,238.0,372.0,95,0
2,50.0,50.0,15,1
1,411.66,549.36,78,0
2,50.0,50.0,15,1
2,240.0,374.0,95,0
2,50.0,50.0,15,1
1,415.85,550.0,78,0
2,50.0,50.0,15,1
2,239.0,371.0,95,0
2,50.0,50.0,15,1
1,413.04,546.96,78,0
2,50.0,50.0,15,1
2,240.0,371.0,95,0
2,50.0,50.0,15,1
1,411.15,546.93,78,0
2,50.0,50.0,15,1
2,238.0,368.0,95,0
2,50.0,50.0,15,1
1,410.57,544.43,77,0
2,50.0,50.0,15,1
2,238.0,366.0,95,0
2,50.0,50.0,15,1
1,407.11,540.79,77,0
2,50.0,50.0,15,1
2,239.0,366.0,95,0
2,50.0,50.0,15,1
1,409.33,544.39,77,0
2,50.0,50.0,15,1
2,238.0,363.0,95,0
2,50.0,50.0,15,1
1,412.67,547.15,77,0
2,50.0,50.0,15,1
2,237.0,362.0,95,0
2,50.0,50.0,15,1
1,411.94,550.0,77,0
2,50.0,50.0,15,1
2,237.0,363.0,95,0
2,50.0,50.0,15,1
1,411.83,549.2,77,0
2,50.0,50.0,15,1
2,236.0,365.0,95,0
2,50.0,50.0,15,1
1,407.96,546.87,77,0
2,50.0,50.0,15,1
2,234.0,366.0,95,0
2,50.0,50.0,15,1
1,407.24,544.94,77,0
2,50.0,50.0,15,1
2,233.0,365.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,411.17,547.27,77,0
2,235.0,367.0,95,0
2,50.0,50.0,15,1
1,412.33,544.87,77,0
2,50.0,50.0,15,1
2,235.0,365.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,413.17,541.48,77,0
2,233.0,368.0,95,0
1,409.57,539.48,77,0
2,50.0,50.0,15,1
2,230.0,369.0,95,0
2,50.0,50.0,15,1
1,407.67,541.69,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,231.0,371.0,95,0
1,409.64,538.82,76,0
2,234.0,372.0,95,0
2,50.0,50.0,15,1
1,407.55,540.39,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,232.0,374.0,95,0
1,412.54,543.35,76,0
2,235.0,371.0,95,0
1,410.5,544.25,76,0
2,50.0,50.0,15,1
2,238.0,370.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,412.7,548.1,76,0
2,237.0,372.0,95,0
1,414.95,545.51,76,0
2,237.0,369.0,95,0
2,50.0,50.0,15,1
1,414.02,541.65,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,239.0,372.0,95,0
1,416.76,541.48,76,0
1,420.39,542.33,76,0
2,241.0,371.0,95,0
2,50.0,50.0,15,1
2,242.0,372.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,424.11,547.24,76,0
2,243.0,370.0,95,0
1,428.67,550.0,76,0
2,50.0,50.0,15,1
2,243.0,370.0,95,0
1,428.22,549.87,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,241.0,370.0,95,0
1,431.99,548.84,76,0
2,244.0,371.0,95,0
2,50.0,50.0,15,1
1,435.01,548.57,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,245.0,368.0,95,0
1,435.85,550.0,76,0
2,245.0,370.0,95,0
1,438.73,548.88,76,0
2,50.0,50.0,15,1
2,244.0,368.0,95,0
2,50.0,50.0,15,1
1,442.74,550.0,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,246.0,369.0,95,0
1,441.05,550.0,76,0
2,244.0,372.0,95,0
2,50.0,50.0,15,1
1,439.72,547.42,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,244.0,375.0,95,0
1,436.77,547.01,76,0
2,246.0,373.0,95,0
1,435.85,544.63,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,249.0,374.0,95,0
1,439.7,543.17,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,250.0,373.0,95,0
1,438.99,546.27,76,0
2,251.0,370.0,95,0
2,50.0,50.0,15,1
1,437.08,549.19,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
